data_ano,id_municipio,id_especie,area_ha
31/12/2015,1554,2,0
31/12/2016,1554,2,0
31/12/2014,1554,3,0
31/12/2015,1554,3,0
31/12/2016,1554,3,0
31/12/2014,1555,1,400
31/12/2015,1555,1,400
31/12/2016,1555,1,400
31/12/2014,1555,2,0
31/12/2015,1555,2,0
31/12/2016,1555,2,0
31/12/2014,1555,3,0
31/12/2015,1555,3,0
31/12/2016,1555,3,0
31/12/2014,1556,1,680
31/12/2015,1556,1,120
31/12/2016,1556,1,100
31/12/2014,1556,2,0
31/12/2015,1556,2,0
31/12/2016,1556,2,0
31/12/2014,1556,3,0
31/12/2015,1556,3,0
31/12/2016,1556,3,0
31/12/2014,1557,1,268
31/12/2015,1557,1,239
31/12/2016,1557,1,295
31/12/2014,1557,2,0
31/12/2015,1557,2,0
31/12/2016,1557,2,0
31/12/2014,1557,3,0
31/12/2015,1557,3,0
31/12/2016,1557,3,0
31/12/2014,1558,1,200
31/12/2015,1558,1,220
31/12/2016,1558,1,280
31/12/2014,1558,2,0
31/12/2015,1558,2,0
31/12/2016,1558,2,0
31/12/2014,1558,3,0
31/12/2015,1558,3,0
31/12/2016,1558,3,0
31/12/2014,1559,1,11
31/12/2015,1559,1,11
31/12/2016,1559,1,11
31/12/2014,1559,2,0
31/12/2015,1559,2,0
31/12/2016,1559,2,0
31/12/2014,1559,3,0
31/12/2015,1559,3,0
31/12/2016,1559,3,0
31/12/2014,1560,1,770
31/12/2015,1560,1,0
31/12/2016,1560,1,870
31/12/2014,1560,2,0
31/12/2015,1560,2,0
31/12/2016,1560,2,0
31/12/2014,1560,3,0
31/12/2015,1560,3,0
31/12/2016,1560,3,0
31/12/2014,1561,1,140
31/12/2015,1561,1,140
31/12/2016,1561,1,140
31/12/2014,1561,2,0
31/12/2015,1561,2,0
31/12/2016,1561,2,0
31/12/2014,1561,3,0
31/12/2015,1561,3,0
31/12/2016,1561,3,0
31/12/2014,1562,1,150
31/12/2015,1562,1,100
31/12/2016,1562,1,100
31/12/2014,1562,2,0
31/12/2015,1562,2,0
31/12/2016,1562,2,0
31/12/2014,1562,3,0
31/12/2015,1562,3,0
31/12/2016,1562,3,0
31/12/2014,1563,1,160
31/12/2015,1563,1,160
31/12/2016,1563,1,160
31/12/2014,1563,2,0
31/12/2015,1563,2,0
31/12/2016,1563,2,0
31/12/2014,1563,3,0
31/12/2015,1563,3,0
31/12/2016,1563,3,0
31/12/2014,1564,1,15
31/12/2015,1564,1,13
31/12/2016,1564,1,15
31/12/2014,1564,2,0
31/12/2015,1564,2,0
31/12/2016,1564,2,0
31/12/2014,1564,3,0
31/12/2015,1564,3,0
31/12/2016,1564,3,0
31/12/2014,1565,1,410
31/12/2015,1565,1,410
31/12/2016,1565,1,410
31/12/2014,1565,2,0
31/12/2015,1565,2,0
31/12/2016,1565,2,0
31/12/2014,1565,3,0
31/12/2015,1565,3,0
31/12/2016,1565,3,0
31/12/2014,1566,1,156
31/12/2015,1566,1,1000
31/12/2016,1566,1,1000
31/12/2014,1566,2,0
31/12/2015,1566,2,0
31/12/2016,1566,2,0
31/12/2014,1566,3,0
31/12/2015,1566,3,0
31/12/2016,1566,3,0
31/12/2014,1567,1,0
31/12/2015,1567,1,0
31/12/2016,1567,1,0
31/12/2014,1567,2,0
31/12/2015,1567,2,0
31/12/2016,1567,2,0
31/12/2014,1567,3,0
31/12/2015,1567,3,0
31/12/2016,1567,3,0
31/12/2014,1568,1,5341
31/12/2015,1568,1,0
31/12/2016,1568,1,5350
31/12/2014,1568,2,0
31/12/2015,1568,2,0
31/12/2016,1568,2,0
31/12/2014,1568,3,0
31/12/2015,1568,3,0
31/12/2016,1568,3,0
31/12/2014,1569,1,3600
31/12/2015,1569,1,3000
31/12/2016,1569,1,3700
31/12/2014,1569,2,0
31/12/2015,1569,2,0
31/12/2016,1569,2,0
31/12/2014,1569,3,0
31/12/2015,1569,3,0
31/12/2016,1569,3,0
31/12/2014,1570,1,114
31/12/2015,1570,1,114
31/12/2016,1570,1,114
31/12/2014,1570,2,0
31/12/2015,1570,2,0
31/12/2016,1570,2,0
31/12/2014,1570,3,0
31/12/2015,1570,3,0
31/12/2016,1570,3,0
31/12/2014,1571,1,240
31/12/2015,1571,1,240
31/12/2016,1571,1,240
31/12/2014,1571,2,0
31/12/2015,1571,2,0
31/12/2016,1571,2,0
31/12/2014,1571,3,0
31/12/2015,1571,3,0
31/12/2016,1571,3,0
31/12/2014,1572,1,460
31/12/2015,1572,1,490
31/12/2016,1572,1,1695
31/12/2014,1572,2,0
31/12/2015,1572,2,0
31/12/2016,1572,2,0
31/12/2014,1572,3,0
31/12/2015,1572,3,0
31/12/2016,1572,3,30
31/12/2014,1573,1,95
31/12/2015,1573,1,95
31/12/2016,1573,1,70
31/12/2014,1573,2,0
31/12/2015,1573,2,0
31/12/2016,1573,2,0
31/12/2014,1573,3,0
31/12/2015,1573,3,0
31/12/2016,1573,3,0
31/12/2014,1574,1,170
31/12/2015,1574,1,170
31/12/2016,1574,1,160
31/12/2014,1574,2,0
31/12/2015,1574,2,0
31/12/2016,1574,2,0
31/12/2014,1574,3,0
31/12/2015,1574,3,0
31/12/2016,1574,3,0
31/12/2014,1575,1,692
31/12/2015,1575,1,710
31/12/2016,1575,1,692
31/12/2014,1575,2,0
31/12/2015,1575,2,0
31/12/2016,1575,2,0
31/12/2014,1575,3,0
31/12/2015,1575,3,0
31/12/2016,1575,3,0
31/12/2014,1576,1,0
31/12/2015,1576,1,40
31/12/2016,1576,1,40
31/12/2014,1576,2,0
31/12/2015,1576,2,0
31/12/2016,1576,2,0
31/12/2014,1576,3,0
31/12/2015,1576,3,0
31/12/2016,1576,3,0
31/12/2014,1577,1,282
31/12/2015,1577,1,180
31/12/2016,1577,1,152
31/12/2014,1577,2,0
31/12/2015,1577,2,0
31/12/2016,1577,2,0
31/12/2014,1577,3,0
31/12/2015,1577,3,0
31/12/2016,1577,3,0
31/12/2014,1578,1,6357
31/12/2015,1578,1,10000
31/12/2016,1578,1,10000
31/12/2014,1578,2,418
31/12/2015,1578,2,2500
31/12/2016,1578,2,2500
31/12/2014,1578,3,0
31/12/2015,1578,3,0
31/12/2016,1578,3,0
31/12/2014,1579,1,70
31/12/2015,1579,1,70
31/12/2016,1579,1,70
31/12/2014,1579,2,0
31/12/2015,1579,2,0
31/12/2016,1579,2,0
31/12/2014,1579,3,0
31/12/2015,1579,3,0
31/12/2016,1579,3,0
31/12/2014,1580,1,20
31/12/2015,1580,1,19
31/12/2016,1580,1,24
31/12/2014,1580,2,0
31/12/2015,1580,2,0
31/12/2016,1580,2,0
31/12/2014,1580,3,0
31/12/2015,1580,3,0
31/12/2016,1580,3,0
31/12/2014,1581,1,4500
31/12/2015,1581,1,4500
31/12/2016,1581,1,4700
31/12/2014,1581,2,0
31/12/2015,1581,2,0
31/12/2016,1581,2,0
31/12/2014,1581,3,0
31/12/2015,1581,3,0
31/12/2016,1581,3,0
31/12/2014,1582,1,4080
31/12/2015,1582,1,3380
31/12/2016,1582,1,5000
31/12/2014,1582,2,0
31/12/2015,1582,2,0
31/12/2016,1582,2,0
31/12/2014,1582,3,0
31/12/2015,1582,3,0
31/12/2016,1582,3,0
31/12/2014,1583,1,2910
31/12/2015,1583,1,2867
31/12/2016,1583,1,3148
31/12/2014,1583,2,0
31/12/2015,1583,2,0
31/12/2016,1583,2,0
31/12/2014,1583,3,0
31/12/2015,1583,3,0
31/12/2016,1583,3,0
31/12/2014,1584,1,3500
31/12/2015,1584,1,3700
31/12/2016,1584,1,3510
31/12/2014,1584,2,6200
31/12/2015,1584,2,5800
31/12/2016,1584,2,5500
31/12/2014,1584,3,0
31/12/2015,1584,3,0
31/12/2016,1584,3,0
31/12/2014,1585,1,0
31/12/2015,1585,1,5
31/12/2016,1585,1,5
31/12/2014,1585,2,0
31/12/2015,1585,2,0
31/12/2016,1585,2,0
31/12/2014,1585,3,0
31/12/2015,1585,3,0
31/12/2016,1585,3,0
31/12/2014,1586,1,3913
31/12/2015,1586,1,3922
31/12/2016,1586,1,3909
31/12/2014,1586,2,0
31/12/2015,1586,2,0
31/12/2016,1586,2,0
31/12/2014,1586,3,0
31/12/2015,1586,3,0
31/12/2016,1586,3,0
31/12/2014,1587,1,2810
31/12/2015,1587,1,2810
31/12/2016,1587,1,2810
31/12/2014,1587,2,0
31/12/2015,1587,2,0
31/12/2016,1587,2,0
31/12/2014,1587,3,0
31/12/2015,1587,3,0
31/12/2016,1587,3,0
31/12/2014,1588,1,200
31/12/2015,1588,1,210
31/12/2016,1588,1,200
31/12/2014,1588,2,0
31/12/2015,1588,2,0
31/12/2016,1588,2,0
31/12/2014,1588,3,0
31/12/2015,1588,3,0
31/12/2016,1588,3,0
31/12/2014,1589,1,90
31/12/2015,1589,1,77
31/12/2016,1589,1,77
31/12/2014,1589,2,0
31/12/2015,1589,2,0
31/12/2016,1589,2,0
31/12/2014,1589,3,0
31/12/2015,1589,3,0
31/12/2016,1589,3,0
31/12/2014,1590,1,0
31/12/2015,1590,1,0
31/12/2016,1590,1,642
31/12/2014,1590,2,0
31/12/2015,1590,2,0
31/12/2016,1590,2,0
31/12/2014,1590,3,0
31/12/2015,1590,3,0
31/12/2016,1590,3,0
31/12/2014,1591,1,165
31/12/2015,1591,1,150
31/12/2016,1591,1,150
31/12/2014,1591,2,0
31/12/2015,1591,2,0
31/12/2016,1591,2,0
31/12/2014,1591,3,0
31/12/2015,1591,3,0
31/12/2016,1591,3,0
31/12/2014,1592,1,5848
31/12/2015,1592,1,5848
31/12/2016,1592,1,7247
31/12/2014,1592,2,312
31/12/2015,1592,2,500
31/12/2016,1592,2,500
31/12/2014,1592,3,72
31/12/2015,1592,3,72
31/12/2016,1592,3,72
31/12/2014,1593,1,5000
31/12/2015,1593,1,5860
31/12/2016,1593,1,5800
31/12/2014,1593,2,0
31/12/2015,1593,2,0
31/12/2016,1593,2,0
31/12/2014,1593,3,0
31/12/2015,1593,3,0
31/12/2016,1593,3,0
31/12/2014,1594,1,62
31/12/2015,1594,1,113
31/12/2016,1594,1,108
31/12/2014,1594,2,0
31/12/2015,1594,2,0
31/12/2016,1594,2,0
31/12/2014,1594,3,0
31/12/2015,1594,3,0
31/12/2016,1594,3,0
31/12/2014,1595,1,120
31/12/2015,1595,1,120
31/12/2016,1595,1,120
31/12/2014,1595,2,0
31/12/2015,1595,2,0
31/12/2016,1595,2,0
31/12/2014,1595,3,0
31/12/2015,1595,3,0
31/12/2016,1595,3,0
31/12/2014,1596,1,134
31/12/2015,1596,1,140
31/12/2016,1596,1,145
31/12/2014,1596,2,0
31/12/2015,1596,2,0
31/12/2016,1596,2,0
31/12/2014,1596,3,0
31/12/2015,1596,3,0
31/12/2016,1596,3,0
31/12/2014,1597,1,530
31/12/2015,1597,1,600
31/12/2016,1597,1,600
31/12/2014,1597,2,1300
31/12/2015,1597,2,1500
31/12/2016,1597,2,1500
31/12/2014,1597,3,0
31/12/2015,1597,3,0
31/12/2016,1597,3,0
31/12/2014,1598,1,230
31/12/2015,1598,1,259
31/12/2016,1598,1,230
31/12/2014,1598,2,0
31/12/2015,1598,2,0
31/12/2016,1598,2,0
31/12/2014,1598,3,0
31/12/2015,1598,3,0
31/12/2016,1598,3,0
31/12/2014,1599,1,1115
31/12/2015,1599,1,1180
31/12/2016,1599,1,1400
31/12/2014,1599,2,0
31/12/2015,1599,2,0
31/12/2016,1599,2,0
31/12/2014,1599,3,0
31/12/2015,1599,3,0
31/12/2016,1599,3,0
31/12/2014,1600,1,63
31/12/2015,1600,1,435
31/12/2016,1600,1,435
31/12/2014,1600,2,20
31/12/2015,1600,2,20
31/12/2016,1600,2,20
31/12/2014,1600,3,0
31/12/2015,1600,3,0
31/12/2016,1600,3,0
31/12/2014,1601,1,180
31/12/2015,1601,1,180
31/12/2016,1601,1,180
31/12/2014,1601,2,0
31/12/2015,1601,2,0
31/12/2016,1601,2,0
31/12/2014,1601,3,0
31/12/2015,1601,3,0
31/12/2016,1601,3,0
31/12/2014,1602,1,60
31/12/2015,1602,1,60
31/12/2016,1602,1,0
31/12/2014,1602,2,0
31/12/2015,1602,2,0
31/12/2016,1602,2,0
31/12/2014,1602,3,0
31/12/2015,1602,3,0
31/12/2016,1602,3,0
31/12/2014,1603,1,370
31/12/2015,1603,1,370
31/12/2016,1603,1,370
31/12/2014,1603,2,0
31/12/2015,1603,2,0
31/12/2016,1603,2,0
31/12/2014,1603,3,0
31/12/2015,1603,3,0
31/12/2016,1603,3,0
31/12/2014,1604,1,110
31/12/2015,1604,1,110
31/12/2016,1604,1,130
31/12/2014,1604,2,0
31/12/2015,1604,2,0
31/12/2016,1604,2,0
31/12/2014,1604,3,0
31/12/2015,1604,3,0
31/12/2016,1604,3,0
31/12/2014,1605,1,240
31/12/2015,1605,1,250
31/12/2016,1605,1,250
31/12/2014,1605,2,0
31/12/2015,1605,2,0
31/12/2016,1605,2,40
31/12/2014,1605,3,0
31/12/2015,1605,3,0
31/12/2016,1605,3,0
31/12/2014,1606,1,30
31/12/2015,1606,1,56
31/12/2016,1606,1,66
31/12/2014,1606,2,0
31/12/2015,1606,2,0
31/12/2016,1606,2,0
31/12/2014,1606,3,0
31/12/2015,1606,3,0
31/12/2016,1606,3,0
31/12/2014,1607,1,600
31/12/2015,1607,1,600
31/12/2016,1607,1,0
31/12/2014,1607,2,0
31/12/2015,1607,2,0
31/12/2016,1607,2,0
31/12/2014,1607,3,0
31/12/2015,1607,3,0
31/12/2016,1607,3,0
31/12/2014,1608,1,1500
31/12/2015,1608,1,1560
31/12/2016,1608,1,1500
31/12/2014,1608,2,0
31/12/2015,1608,2,0
31/12/2016,1608,2,0
31/12/2014,1608,3,0
31/12/2015,1608,3,0
31/12/2016,1608,3,0
31/12/2014,1609,1,137
31/12/2015,1609,1,0
31/12/2016,1609,1,0
31/12/2014,1609,2,0
31/12/2015,1609,2,0
31/12/2016,1609,2,0
31/12/2014,1609,3,0
31/12/2015,1609,3,0
31/12/2016,1609,3,0
31/12/2014,1610,1,210
31/12/2015,1610,1,210
31/12/2016,1610,1,240
31/12/2014,1610,2,180
31/12/2015,1610,2,180
31/12/2016,1610,2,200
31/12/2014,1610,3,0
31/12/2015,1610,3,0
31/12/2016,1610,3,0
31/12/2014,1611,1,95
31/12/2015,1611,1,120
31/12/2016,1611,1,122
31/12/2014,1611,2,0
31/12/2015,1611,2,0
31/12/2016,1611,2,0
31/12/2014,1611,3,0
31/12/2015,1611,3,0
31/12/2016,1611,3,0
31/12/2014,1612,1,40
31/12/2015,1612,1,80
31/12/2016,1612,1,40
31/12/2014,1612,2,0
31/12/2015,1612,2,0
31/12/2016,1612,2,0
31/12/2014,1612,3,0
31/12/2015,1612,3,0
31/12/2016,1612,3,0
31/12/2014,1613,1,4840
31/12/2015,1613,1,5100
31/12/2016,1613,1,7000
31/12/2014,1613,2,1210
31/12/2015,1613,2,1800
31/12/2016,1613,2,3000
31/12/2014,1613,3,0
31/12/2015,1613,3,0
31/12/2016,1613,3,0
31/12/2014,1614,1,1500
31/12/2015,1614,1,2323
31/12/2016,1614,1,2323
31/12/2014,1614,2,2242
31/12/2015,1614,2,2242
31/12/2016,1614,2,2242
31/12/2014,1614,3,4
31/12/2015,1614,3,4
31/12/2016,1614,3,4
31/12/2014,1615,1,30
31/12/2015,1615,1,29
31/12/2016,1615,1,200
31/12/2014,1615,2,0
31/12/2015,1615,2,0
31/12/2016,1615,2,0
31/12/2014,1615,3,0
31/12/2015,1615,3,0
31/12/2016,1615,3,0
31/12/2014,1616,1,0
31/12/2015,1616,1,120
31/12/2016,1616,1,0
31/12/2014,1616,2,0
31/12/2015,1616,2,0
31/12/2016,1616,2,0
31/12/2014,1616,3,0
31/12/2015,1616,3,0
31/12/2016,1616,3,0
31/12/2014,1617,1,37
31/12/2015,1617,1,15
31/12/2016,1617,1,25
31/12/2014,1617,2,34
31/12/2015,1617,2,10
31/12/2016,1617,2,10
31/12/2014,1617,3,0
31/12/2015,1617,3,0
31/12/2016,1617,3,0
31/12/2014,1618,1,15865
31/12/2015,1618,1,16735
31/12/2016,1618,1,16290
31/12/2014,1618,2,3150
31/12/2015,1618,2,3050
31/12/2016,1618,2,2920
31/12/2014,1618,3,0
31/12/2015,1618,3,0
31/12/2016,1618,3,0
31/12/2014,1619,1,17959
31/12/2015,1619,1,18000
31/12/2016,1619,1,18000
31/12/2014,1619,2,15280
31/12/2015,1619,2,16000
31/12/2016,1619,2,16000
31/12/2014,1619,3,0
31/12/2015,1619,3,0
31/12/2016,1619,3,0
31/12/2014,1620,1,1139
31/12/2015,1620,1,5000
31/12/2016,1620,1,1456
31/12/2014,1620,2,0
31/12/2015,1620,2,0
31/12/2016,1620,2,0
31/12/2014,1620,3,0
31/12/2015,1620,3,0
31/12/2016,1620,3,0
31/12/2014,1621,1,513
31/12/2015,1621,1,258
31/12/2016,1621,1,300
31/12/2014,1621,2,9186
31/12/2015,1621,2,18000
31/12/2016,1621,2,22355
31/12/2014,1621,3,0
31/12/2015,1621,3,0
31/12/2016,1621,3,0
31/12/2014,1622,1,220
31/12/2015,1622,1,220
31/12/2016,1622,1,220
31/12/2014,1622,2,0
31/12/2015,1622,2,0
31/12/2016,1622,2,0
31/12/2014,1622,3,0
31/12/2015,1622,3,0
31/12/2016,1622,3,0
31/12/2014,1623,1,500
31/12/2015,1623,1,500
31/12/2016,1623,1,3700
31/12/2014,1623,2,90
31/12/2015,1623,2,250
31/12/2016,1623,2,1900
31/12/2014,1623,3,0
31/12/2015,1623,3,0
31/12/2016,1623,3,0
31/12/2014,1624,1,2
31/12/2015,1624,1,2
31/12/2016,1624,1,2
31/12/2014,1624,2,0
31/12/2015,1624,2,0
31/12/2016,1624,2,0
31/12/2014,1624,3,0
31/12/2015,1624,3,0
31/12/2016,1624,3,0
31/12/2014,1625,1,54
31/12/2015,1625,1,37
31/12/2016,1625,1,60
31/12/2014,1625,2,0
31/12/2015,1625,2,0
31/12/2016,1625,2,0
31/12/2014,1625,3,0
31/12/2015,1625,3,0
31/12/2016,1625,3,0
31/12/2014,1626,1,25500
31/12/2015,1626,1,25500
31/12/2016,1626,1,25500
31/12/2014,1626,2,2660
31/12/2015,1626,2,2660
31/12/2016,1626,2,5000
31/12/2014,1626,3,0
31/12/2015,1626,3,0
31/12/2016,1626,3,0
31/12/2014,1627,1,280
31/12/2015,1627,1,250
31/12/2016,1627,1,300
31/12/2014,1627,2,0
31/12/2015,1627,2,0
31/12/2016,1627,2,0
31/12/2014,1627,3,0
31/12/2015,1627,3,0
31/12/2016,1627,3,0
31/12/2014,1628,1,27507
31/12/2015,1628,1,28882
31/12/2016,1628,1,27097
31/12/2014,1628,2,0
31/12/2015,1628,2,0
31/12/2016,1628,2,38
31/12/2014,1628,3,0
31/12/2015,1628,3,0
31/12/2016,1628,3,0
31/12/2014,1629,1,6900
31/12/2015,1629,1,6900
31/12/2016,1629,1,6900
31/12/2014,1629,2,1700
31/12/2015,1629,2,1700
31/12/2016,1629,2,1700
31/12/2014,1629,3,0
31/12/2015,1629,3,0
31/12/2016,1629,3,0
31/12/2014,1630,1,150
31/12/2015,1630,1,0
31/12/2016,1630,1,150
31/12/2014,1630,2,0
31/12/2015,1630,2,0
31/12/2016,1630,2,0
31/12/2014,1630,3,0
31/12/2015,1630,3,0
31/12/2016,1630,3,0
31/12/2014,1631,1,10
31/12/2015,1631,1,10
31/12/2016,1631,1,10
31/12/2014,1631,2,0
31/12/2015,1631,2,0
31/12/2016,1631,2,0
31/12/2014,1631,3,0
31/12/2015,1631,3,0
31/12/2016,1631,3,0
31/12/2014,1632,1,1610
31/12/2015,1632,1,1610
31/12/2016,1632,1,2000
31/12/2014,1632,2,0
31/12/2015,1632,2,0
31/12/2016,1632,2,0
31/12/2014,1632,3,0
31/12/2015,1632,3,0
31/12/2016,1632,3,0
31/12/2014,1633,1,0
31/12/2015,1633,1,43
31/12/2016,1633,1,43
31/12/2014,1633,2,0
31/12/2015,1633,2,0
31/12/2016,1633,2,0
31/12/2014,1633,3,0
31/12/2015,1633,3,0
31/12/2016,1633,3,0
31/12/2014,1634,1,1110
31/12/2015,1634,1,1250
31/12/2016,1634,1,1250
31/12/2014,1634,2,0
31/12/2015,1634,2,0
31/12/2016,1634,2,0
31/12/2014,1634,3,0
31/12/2015,1634,3,0
31/12/2016,1634,3,0
31/12/2014,1635,1,40
31/12/2015,1635,1,35
31/12/2016,1635,1,33
31/12/2014,1635,2,0
31/12/2015,1635,2,0
31/12/2016,1635,2,0
31/12/2014,1635,3,0
31/12/2015,1635,3,0
31/12/2016,1635,3,0
31/12/2014,1636,1,1650
31/12/2015,1636,1,1650
31/12/2016,1636,1,1650
31/12/2014,1636,2,450
31/12/2015,1636,2,450
31/12/2016,1636,2,450
31/12/2014,1636,3,0
31/12/2015,1636,3,0
31/12/2016,1636,3,100
31/12/2014,1637,1,80
31/12/2015,1637,1,80
31/12/2016,1637,1,80
31/12/2014,1637,2,0
31/12/2015,1637,2,0
31/12/2016,1637,2,0
31/12/2014,1637,3,0
31/12/2015,1637,3,0
31/12/2016,1637,3,0
31/12/2014,1638,1,250
31/12/2015,1638,1,230
31/12/2016,1638,1,220
31/12/2014,1638,2,0
31/12/2015,1638,2,0
31/12/2016,1638,2,0
31/12/2014,1638,3,0
31/12/2015,1638,3,0
31/12/2016,1638,3,0
31/12/2014,1639,1,1977
31/12/2015,1639,1,1822
31/12/2016,1639,1,1592
31/12/2014,1639,2,0
31/12/2015,1639,2,0
31/12/2016,1639,2,0
31/12/2014,1639,3,0
31/12/2015,1639,3,0
31/12/2016,1639,3,0
31/12/2014,1640,1,57
31/12/2015,1640,1,57
31/12/2016,1640,1,57
31/12/2014,1640,2,0
31/12/2015,1640,2,0
31/12/2016,1640,2,0
31/12/2014,1640,3,0
31/12/2015,1640,3,0
31/12/2016,1640,3,0
31/12/2014,1641,1,35
31/12/2015,1641,1,0
31/12/2016,1641,1,35
31/12/2014,1641,2,0
31/12/2015,1641,2,0
31/12/2016,1641,2,0
31/12/2014,1641,3,0
31/12/2015,1641,3,0
31/12/2016,1641,3,0
31/12/2014,1642,1,4400
31/12/2015,1642,1,4600
31/12/2016,1642,1,13000
31/12/2014,1642,2,0
31/12/2015,1642,2,0
31/12/2016,1642,2,850
31/12/2014,1642,3,0
31/12/2015,1642,3,0
31/12/2016,1642,3,0
31/12/2014,1643,1,460
31/12/2015,1643,1,470
31/12/2016,1643,1,450
31/12/2014,1643,2,0
31/12/2015,1643,2,0
31/12/2016,1643,2,0
31/12/2014,1643,3,0
31/12/2015,1643,3,0
31/12/2016,1643,3,0
31/12/2014,1644,1,135
31/12/2015,1644,1,40
31/12/2016,1644,1,24
31/12/2014,1644,2,0
31/12/2015,1644,2,0
31/12/2016,1644,2,0
31/12/2014,1644,3,0
31/12/2015,1644,3,0
31/12/2016,1644,3,0
31/12/2014,1645,1,680
31/12/2015,1645,1,880
31/12/2016,1645,1,880
31/12/2014,1645,2,0
31/12/2015,1645,2,0
31/12/2016,1645,2,0
31/12/2014,1645,3,0
31/12/2015,1645,3,0
31/12/2016,1645,3,0
31/12/2014,1646,1,20
31/12/2015,1646,1,20
31/12/2016,1646,1,20
31/12/2014,1646,2,0
31/12/2015,1646,2,0
31/12/2016,1646,2,0
31/12/2014,1646,3,0
31/12/2015,1646,3,0
31/12/2016,1646,3,0
31/12/2014,1647,1,90
31/12/2015,1647,1,90
31/12/2016,1647,1,90
31/12/2014,1647,2,0
31/12/2015,1647,2,0
31/12/2016,1647,2,0
31/12/2014,1647,3,0
31/12/2015,1647,3,0
31/12/2016,1647,3,0
31/12/2014,1648,1,0
31/12/2015,1648,1,250
31/12/2016,1648,1,250
31/12/2014,1648,2,0
31/12/2015,1648,2,0
31/12/2016,1648,2,0
31/12/2014,1648,3,0
31/12/2015,1648,3,0
31/12/2016,1648,3,6
31/12/2014,1649,1,1680
31/12/2015,1649,1,1685
31/12/2016,1649,1,1595
31/12/2014,1649,2,0
31/12/2015,1649,2,0
31/12/2016,1649,2,0
31/12/2014,1649,3,0
31/12/2015,1649,3,0
31/12/2016,1649,3,0
31/12/2014,1650,1,150
31/12/2015,1650,1,150
31/12/2016,1650,1,150
31/12/2014,1650,2,0
31/12/2015,1650,2,0
31/12/2016,1650,2,0
31/12/2014,1650,3,0
31/12/2015,1650,3,0
31/12/2016,1650,3,0
31/12/2014,1651,1,526
31/12/2015,1651,1,526
31/12/2016,1651,1,443
31/12/2014,1651,2,0
31/12/2015,1651,2,0
31/12/2016,1651,2,0
31/12/2014,1651,3,0
31/12/2015,1651,3,0
31/12/2016,1651,3,0
31/12/2014,1652,1,810
31/12/2015,1652,1,1460
31/12/2016,1652,1,1460
31/12/2014,1652,2,0
31/12/2015,1652,2,0
31/12/2016,1652,2,0
31/12/2014,1652,3,0
31/12/2015,1652,3,0
31/12/2016,1652,3,0
31/12/2014,1653,1,18789
31/12/2015,1653,1,21105
31/12/2016,1653,1,19905
31/12/2014,1653,2,28
31/12/2015,1653,2,28
31/12/2016,1653,2,28
31/12/2014,1653,3,0
31/12/2015,1653,3,0
31/12/2016,1653,3,0
31/12/2014,1654,1,98
31/12/2015,1654,1,107
31/12/2016,1654,1,120
31/12/2014,1654,2,0
31/12/2015,1654,2,0
31/12/2016,1654,2,0
31/12/2014,1654,3,0
31/12/2015,1654,3,0
31/12/2016,1654,3,0
31/12/2014,1655,1,37
31/12/2015,1655,1,37
31/12/2016,1655,1,38
31/12/2014,1655,2,0
31/12/2015,1655,2,0
31/12/2016,1655,2,0
31/12/2014,1655,3,0
31/12/2015,1655,3,0
31/12/2016,1655,3,0
31/12/2014,1656,1,1560
31/12/2015,1656,1,1580
31/12/2016,1656,1,1420
31/12/2014,1656,2,0
31/12/2015,1656,2,0
31/12/2016,1656,2,0
31/12/2014,1656,3,0
31/12/2015,1656,3,0
31/12/2016,1656,3,0
31/12/2014,1657,1,2198
31/12/2015,1657,1,2214
31/12/2016,1657,1,2064
31/12/2014,1657,2,0
31/12/2015,1657,2,0
31/12/2016,1657,2,0
31/12/2014,1657,3,0
31/12/2015,1657,3,0
31/12/2016,1657,3,0
31/12/2014,1658,1,200
31/12/2015,1658,1,190
31/12/2016,1658,1,190
31/12/2014,1658,2,0
31/12/2015,1658,2,0
31/12/2016,1658,2,0
31/12/2014,1658,3,0
31/12/2015,1658,3,0
31/12/2016,1658,3,0
31/12/2014,1659,1,150
31/12/2015,1659,1,150
31/12/2016,1659,1,150
31/12/2014,1659,2,0
31/12/2015,1659,2,0
31/12/2016,1659,2,0
31/12/2014,1659,3,0
31/12/2015,1659,3,0
31/12/2016,1659,3,0
31/12/2014,1660,1,485
31/12/2015,1660,1,531
31/12/2016,1660,1,975
31/12/2014,1660,2,0
31/12/2015,1660,2,0
31/12/2016,1660,2,0
31/12/2014,1660,3,0
31/12/2015,1660,3,0
31/12/2016,1660,3,0
31/12/2014,1661,1,3274
31/12/2015,1661,1,3818
31/12/2016,1661,1,3270
31/12/2014,1661,2,0
31/12/2015,1661,2,0
31/12/2016,1661,2,0
31/12/2014,1661,3,0
31/12/2015,1661,3,0
31/12/2016,1661,3,0
31/12/2014,1662,1,20
31/12/2015,1662,1,18
31/12/2016,1662,1,15
31/12/2014,1662,2,0
31/12/2015,1662,2,0
31/12/2016,1662,2,0
31/12/2014,1662,3,0
31/12/2015,1662,3,0
31/12/2016,1662,3,0
31/12/2014,1663,1,2540
31/12/2015,1663,1,2600
31/12/2016,1663,1,195
31/12/2014,1663,2,0
31/12/2015,1663,2,0
31/12/2016,1663,2,0
31/12/2014,1663,3,0
31/12/2015,1663,3,0
31/12/2016,1663,3,0
31/12/2014,1664,1,250
31/12/2015,1664,1,295
31/12/2016,1664,1,371
